age,education,sex,hours_per_week,USA_born,label,workclass_Federal-gov,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,workclass_Without-pay,race_Amer-Indian-Eskimo,race_Asian-Pac-Islander,race_Black,race_Other,race_White
45.0,3.0,0,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
21.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
34.0,4.0,0,40.0,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False
53.0,8.0,0,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False
45.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
47.0,3.0,0,4.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
41.0,8.0,0,36.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
35.0,0.0,0,30.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
43.0,4.0,1,50.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
53.0,2.0,1,32.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True
34.0,7.0,1,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
53.0,0.0,1,50.0,1.0,0,False,False,True,False,False,False,False,False,True,False,False,False
33.0,5.0,1,35.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False
45.0,3.0,1,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
48.0,4.0,1,40.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
42.0,7.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
55.0,3.0,1,72.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
46.0,3.0,1,50.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
17.0,8.0,0,16.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
23.0,7.0,0,35.0,1.0,0,False,False,True,False,False,False,False,True,False,False,False,False
21.0,3.0,1,60.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
53.0,3.0,1,40.0,1.0,0,True,False,False,False,False,False,False,False,False,True,False,False
61.0,3.0,1,20.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
58.0,3.0,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,True,False,False
36.0,3.0,1,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
45.0,7.0,0,38.0,1.0,0,False,True,False,False,False,False,False,False,False,True,False,False
39.0,0.0,0,30.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
39.0,0.0,0,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
48.0,1.0,0,40.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
41.0,0.0,1,38.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
51.0,3.0,1,48.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
23.0,7.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
41.0,7.0,1,60.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
47.0,3.0,1,70.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True
51.0,0.0,1,55.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
60.0,3.0,1,40.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True
51.0,0.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
20.0,7.0,1,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
29.0,3.0,0,37.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
42.0,7.0,1,48.0,1.0,0,False,False,False,False,False,True,False,False,False,True,False,False
32.0,3.0,0,16.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
19.0,8.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
48.0,3.0,0,48.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
38.0,7.0,1,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
40.0,0.0,1,50.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
39.0,4.0,1,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
38.0,4.0,1,40.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False
26.0,0.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
23.0,7.0,1,10.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
20.0,9.0,1,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
49.0,0.0,1,40.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False
23.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
47.0,0.0,1,45.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
43.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
56.0,7.0,1,30.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
60.0,8.0,1,35.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
29.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
25.0,0.0,0,38.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
38.0,0.0,1,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
47.0,3.0,0,36.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
64.0,3.0,1,40.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
35.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
42.0,0.0,1,44.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
51.0,0.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
21.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
53.0,4.0,1,50.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
37.0,4.0,1,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
20.0,8.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
18.0,7.0,1,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
57.0,7.0,1,45.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
27.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
36.0,0.0,1,60.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True
48.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
40.0,7.0,1,43.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
51.0,0.0,0,16.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
59.0,8.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,7.0,0,40.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
39.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
38.0,3.0,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
44.0,0.0,0,38.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
51.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
54.0,3.0,0,20.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
22.0,7.0,0,30.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
53.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,0.0,1,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,3.0,1,32.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
40.0,7.0,1,40.0,1.0,1,True,False,False,False,False,False,False,False,False,True,False,False
21.0,7.0,1,10.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
39.0,0.0,1,60.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
40.0,4.0,1,35.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
36.0,3.0,1,40.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
18.0,8.0,0,42.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,0.0,1,55.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,True
50.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
18.0,8.0,1,15.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,3.0,1,43.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
53.0,7.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
49.0,3.0,0,32.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
40.0,0.0,1,45.0,0.0,0,False,False,True,False,False,False,False,False,False,False,True,False
31.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
47.0,3.0,1,35.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
35.0,7.0,1,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
47.0,7.0,0,20.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
43.0,4.0,0,20.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
51.0,7.0,1,21.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
54.0,4.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
76.0,8.0,1,30.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
33.0,5.0,1,43.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,8.0,1,15.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
26.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
23.0,7.0,0,15.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
37.0,3.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
24.0,7.0,1,65.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
48.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
36.0,7.0,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
33.0,8.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
31.0,0.0,1,48.0,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False
53.0,0.0,1,44.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
22.0,0.0,0,10.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
53.0,4.0,0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
36.0,0.0,1,45.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True
47.0,3.0,1,40.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
52.0,7.0,1,40.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
39.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
24.0,0.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
17.0,8.0,0,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
53.0,4.0,0,40.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
21.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
29.0,0.0,1,64.0,0.0,1,False,False,True,False,False,False,False,False,True,False,False,False
34.0,0.0,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
28.0,7.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
61.0,0.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
20.0,3.0,1,60.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
47.0,3.0,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
40.0,0.0,1,45.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
26.0,7.0,0,10.0,0.0,0,False,True,False,False,False,False,False,False,False,True,False,False
53.0,7.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
26.0,0.0,1,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
17.0,8.0,1,15.0,1.0,0,False,True,False,False,False,False,False,False,False,True,False,False
46.0,1.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
34.0,0.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
45.0,0.0,1,45.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True
23.0,3.0,0,16.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
41.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
26.0,0.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,0.0,0,4.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
18.0,8.0,1,15.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True
38.0,3.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
28.0,0.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
49.0,4.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
29.0,0.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,4.0,0,50.0,1.0,1,False,True,False,False,False,False,False,True,False,False,False,False
34.0,4.0,0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
25.0,0.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
27.0,0.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
25.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
22.0,7.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
26.0,3.0,1,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
49.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
44.0,3.0,1,50.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
39.0,0.0,1,45.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
33.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
41.0,4.0,0,35.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
65.0,0.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
40.0,0.0,1,53.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
31.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,7.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
71.0,3.0,1,52.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
25.0,0.0,0,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
25.0,5.0,1,60.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
56.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
34.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
39.0,0.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
22.0,3.0,0,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
44.0,7.0,1,38.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
60.0,3.0,1,45.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
65.0,8.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
44.0,7.0,1,50.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
53.0,3.0,1,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
28.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
41.0,0.0,0,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
40.0,3.0,0,15.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True
35.0,8.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
41.0,8.0,0,70.0,0.0,0,False,False,False,True,False,False,False,False,False,False,False,True
28.0,3.0,1,35.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
53.0,3.0,1,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
26.0,7.0,0,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,3.0,0,40.0,1.0,0,False,True,False,False,False,False,False,False,False,True,False,False
27.0,7.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
27.0,3.0,0,8.0,1.0,0,False,False,True,False,False,False,False,True,False,False,False,False
26.0,3.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
53.0,3.0,0,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
34.0,3.0,1,40.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
50.0,4.0,1,50.0,0.0,0,False,False,False,True,False,False,False,False,False,True,False,False
30.0,3.0,0,62.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
47.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
55.0,7.0,1,40.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True
21.0,7.0,0,29.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
35.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
31.0,8.0,0,50.0,0.0,0,False,False,False,False,True,False,False,False,True,False,False,False
39.0,4.0,1,60.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
30.0,0.0,1,55.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
39.0,3.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,True,False,False
19.0,7.0,0,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
57.0,3.0,1,60.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
21.0,7.0,0,20.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
25.0,7.0,0,22.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
26.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
42.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
39.0,7.0,1,47.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
48.0,0.0,0,44.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
24.0,7.0,0,35.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
53.0,7.0,1,25.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
36.0,7.0,1,70.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True
34.0,3.0,1,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
25.0,3.0,1,70.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,7.0,0,30.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
45.0,0.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
21.0,3.0,1,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,8.0,1,55.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
44.0,7.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
30.0,7.0,0,10.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,7.0,0,40.0,1.0,0,False,True,False,False,False,False,False,False,False,True,False,False
29.0,0.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
20.0,7.0,1,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
35.0,3.0,0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
35.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
29.0,3.0,0,38.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
21.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,0.0,1,40.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,True
33.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
42.0,4.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,8.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
35.0,7.0,0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,True,False,False
22.0,7.0,0,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
61.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
24.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
58.0,4.0,1,35.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
42.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
56.0,7.0,1,45.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
25.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
59.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
65.0,0.0,1,10.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
57.0,4.0,1,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
42.0,7.0,1,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
18.0,8.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,3.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
20.0,3.0,0,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,7.0,1,30.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,0.0,0,48.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
23.0,7.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
60.0,7.0,1,47.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
17.0,8.0,0,12.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
37.0,0.0,0,45.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
34.0,3.0,1,20.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
36.0,7.0,1,40.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
37.0,7.0,0,15.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
47.0,0.0,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
22.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
61.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
57.0,9.0,1,45.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,1.0,1,40.0,1.0,1,True,False,False,False,False,False,False,False,False,False,False,True
54.0,3.0,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
40.0,4.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
40.0,8.0,1,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
40.0,3.0,1,42.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
35.0,8.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,8.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
49.0,7.0,1,50.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
31.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
58.0,0.0,1,40.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
26.0,0.0,1,50.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True
35.0,5.0,1,40.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
25.0,7.0,1,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,8.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
32.0,7.0,1,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
45.0,0.0,1,60.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
48.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
31.0,9.0,1,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
50.0,0.0,0,60.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
22.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
19.0,7.0,0,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
38.0,0.0,1,63.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
23.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
24.0,0.0,1,40.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True
45.0,3.0,0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
88.0,7.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,8.0,0,15.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False
24.0,3.0,1,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
48.0,8.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
46.0,7.0,1,40.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
31.0,3.0,1,50.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True
58.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,True,False,False,False,False
35.0,3.0,1,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
36.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
47.0,4.0,1,40.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
57.0,8.0,1,52.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False
30.0,7.0,0,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
30.0,4.0,1,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
30.0,0.0,1,43.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True
23.0,7.0,1,40.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
52.0,7.0,1,60.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
59.0,3.0,1,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
21.0,3.0,0,36.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
60.0,3.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
24.0,3.0,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,3.0,1,25.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
64.0,7.0,0,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
51.0,8.0,0,35.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
25.0,7.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
37.0,7.0,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
